Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,spec_result,Notes
Delivery force (end),1079,9.24,5,,2.25ml,Warm,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1080,9.14,5,,2.25ml,Warm,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1081,9.24,5,,2.25ml,Warm,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1082,9.46,5,,2.25ml,Warm,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1083,9.08,5,,2.25ml,Warm,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1084,8.98,5,,2.25ml,Warm,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1085,9.3,5,,2.25ml,Warm,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1086,16.425,5,,2.25ml,Warm,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1087,15.68,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1088,15.45,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1089,15.6,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1090,15.75,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1091,15.15,5,,2.25ml,Warm,Strong,3,Delivery force (end) 2.25ml Strong
Delivery force (end),1092,16.16,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1093,15,5,,2.25ml,Warm,Strong,3,Delivery force (end) 2.25ml Strong
Delivery force (end),1094,16,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1095,15.44,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1096,16.16,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1097,15.76,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1098,15.75,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1099,14.7,5,,2.25ml,Warm,Strong,2.9,Delivery force (end) 2.25ml Strong
Delivery force (end),1100,15,5,,2.25ml,Warm,Strong,3,Delivery force (end) 2.25ml Strong
Delivery force (end),1101,15.975,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1102,15.44,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1103,15.68,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1104,15.825,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1105,16.2,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1106,15.84,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1107,15.92,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1108,15.825,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1109,15.76,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1110,14.25,5,,2.25ml,Warm,Strong,2.9,Delivery force (end) 2.25ml Strong
Delivery force (end),1111,14.64,5,,2.25ml,Warm,Strong,2.9,Delivery force (end) 2.25ml Strong
Delivery force (end),1112,15.52,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1113,15.375,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1114,15.9,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1115,15.825,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1116,15.6,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1117,16.05,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1118,15.6,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1119,16,5,,2.25ml,Warm,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1120,15.45,5,,2.25ml,Warm,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1121,8.79,5,,1ml,Cool,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1122,8.295,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1123,8.61,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1124,8.58,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1125,8.685,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1126,8.68,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1127,8.52,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1128,8.58,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1129,8.43,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1130,8.805,5,,1ml,Cool,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1131,8.595,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1132,8.775,5,,1ml,Cool,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1133,8.7,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1134,8.655,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1135,8.595,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1136,8.61,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1137,8.52,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1138,8.715,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1139,8.73,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1140,8.58,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1141,8.79,5,,1ml,Cool,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1142,8.655,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1143,8.565,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1144,8.595,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1145,8.415,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1146,8.745,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1147,8.52,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1148,8.595,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1149,8.82,5,,1ml,Cool,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1150,8.715,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1151,8.58,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1152,8.745,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1153,8.13,5,,1ml,Cool,Weak,1.6,Delivery force (end) 1ml Weak
Delivery force (end),1154,8.415,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1155,8.66,5,,1ml,Cool,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1156,7.925,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1157,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1158,7.95,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1159,7.625,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1160,7.9,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1161,7.775,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1162,7.925,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1163,7.45,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1164,7.95,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1165,8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1166,7.65,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1167,7.55,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1168,7.475,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1169,7.85,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1170,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1171,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1172,7.85,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1173,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1174,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1175,7.875,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1176,7.8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1177,7.725,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1178,7.675,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1179,7.5,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1180,7.675,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1181,7.825,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1182,7.7,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1183,7.725,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1184,7.75,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1185,7.825,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1186,7.5,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1187,8,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1188,7.7,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1189,7.875,5,,1ml,Cool,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1190,7.575,5,,1ml,Cool,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1191,9.44,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1192,9.44,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1193,9.32,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1194,9.4,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1195,9.32,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1196,9.44,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1197,9.3,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1198,9.26,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1199,9.38,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1200,9.52,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1201,9.36,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1202,9.42,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1203,9.18,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1204,9.5,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1205,9.54,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1206,9.16,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1207,9.58,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1208,9.46,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1209,9.24,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1210,9.34,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1211,9.44,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1212,9.28,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1213,9.5,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1214,9.46,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1215,9.32,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1216,9.24,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1217,9.5,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1218,9.44,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1219,9.3,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1220,9.14,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1221,9.36,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1222,9.28,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1223,9.4,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1224,9.48,5,,2.25ml,Cool,Weak,1.9,Delivery force (end) 2.25ml Weak
Delivery force (end),1225,9.22,5,,2.25ml,Cool,Weak,1.8,Delivery force (end) 2.25ml Weak
Delivery force (end),1226,16.56,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1227,16.32,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1228,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1229,16.5,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1230,16,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1231,16.88,5,,2.25ml,Cool,Strong,3.4,Delivery force (end) 2.25ml Strong
Delivery force (end),1232,15.6,5,,2.25ml,Cool,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1233,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1234,16.8,5,,2.25ml,Cool,Strong,3.4,Delivery force (end) 2.25ml Strong
Delivery force (end),1235,16.24,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1236,14.925,5,,2.25ml,Cool,Strong,3,Delivery force (end) 2.25ml Strong
Delivery force (end),1237,16.32,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1238,16.35,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1239,16.05,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1240,15.36,5,,2.25ml,Cool,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1241,15.68,5,,2.25ml,Cool,Strong,3.1,Delivery force (end) 2.25ml Strong
Delivery force (end),1242,16.32,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1243,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1244,16.72,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1245,15.84,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1246,16.8,5,,2.25ml,Cool,Strong,3.4,Delivery force (end) 2.25ml Strong
Delivery force (end),1247,14.72,5,,2.25ml,Cool,Strong,2.9,Delivery force (end) 2.25ml Strong
Delivery force (end),1248,16.16,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1249,16.575,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1250,16.5,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1251,15.04,5,,2.25ml,Cool,Strong,3,Delivery force (end) 2.25ml Strong
Delivery force (end),1252,16.32,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1253,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1254,16.725,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1255,16.05,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1256,16.64,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1257,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1258,16.24,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1259,16.16,5,,2.25ml,Cool,Strong,3.2,Delivery force (end) 2.25ml Strong
Delivery force (end),1260,16.4,5,,2.25ml,Cool,Strong,3.3,Delivery force (end) 2.25ml Strong
Delivery force (end),1261,8.34,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1262,8.175,5,,1ml,Post Dry Heat,Weak,1.6,Delivery force (end) 1ml Weak
Delivery force (end),1263,8.535,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1264,8.37,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1265,8.61,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1266,8.295,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1267,8.325,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1268,8.235,5,,1ml,Post Dry Heat,Weak,1.6,Delivery force (end) 1ml Weak
Delivery force (end),1269,8.415,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1270,8.58,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1271,8.265,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1272,8.52,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1273,8.52,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1274,8.595,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1275,8.31,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1276,8.04,5,,1ml,Post Dry Heat,Weak,1.6,Delivery force (end) 1ml Weak
Delivery force (end),1277,8.505,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1278,8.46,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1279,8.49,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1280,8.46,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1281,8.58,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1282,8.535,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1283,8.7,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1284,8.7,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1285,8.7,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1286,8.745,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1287,8.835,5,,1ml,Post Dry Heat,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1288,8.76,5,,1ml,Post Dry Heat,Weak,1.8,Delivery force (end) 1ml Weak
Delivery force (end),1289,8.55,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1290,8.685,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1291,8.55,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1292,8.55,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1293,8.46,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1294,8.745,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1295,8.505,5,,1ml,Post Dry Heat,Weak,1.7,Delivery force (end) 1ml Weak
Delivery force (end),1296,7.7,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1297,7.6,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1298,7.725,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1299,7.5,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1300,7.8,5,,1ml,Post Dry Heat,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1301,7.6,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1302,7.85,5,,1ml,Post Dry Heat,Strong,1.6,Delivery force (end) 1ml Strong
Delivery force (end),1303,7.65,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1304,7.625,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1305,7.725,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1306,7.35,5,,1ml,Post Dry Heat,Strong,1.5,Delivery force (end) 1ml Strong
Delivery force (end),1307,7.75,5,,1ml,Post Dry Heat,Strong,1.6,Delivery force (end) 1ml Strong
